,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
0,0.0,0.0,0.397477303144835,0.35455193815864666
1,0.0,0.0,0.38494642471055074,0.34266339013098646
2,0.0,0.0,0.373420922649299,0.33177371339411577
3,0.0,0.0,0.3597519482334113,0.3189141570687511
4,0.0,0.0,0.36711861687422037,0.325837179100587
5,0.0,0.0,0.373420922649299,0.33177371339411577
6,0.0038967041034268014,0.0020636515255109244,0.3692206143511778,0.32781576587441985
7,0.10060451526599036,0.07414345475209536,0.3131024716030482,0.27547038496774334
8,0.2747729787276213,0.19832908807545804,0.26801858403166795,0.23411781257095357
9,0.3917878304128133,0.2867982781625449,0.2777250394481243,0.24296950018067842
10,0.46653698006157185,0.34006654595015506,0.2561213441778907,0.22330617801378833
11,0.5075231606055293,0.3638978656720762,0.22020658194104364,0.19091809965011594
12,0.5015197381511247,0.35831911938711414,0.17733052420600487,0.15273183449330197
13,0.4316177447999819,0.2984592308036065,0.1384541592496499,0.11854563383415714
14,0.3669362664087674,0.24982328915175434,0.10708209808373338,0.09125356025105641
15,0.2767502660756639,0.18412688814705336,0.08113200539553063,0.0688728991193395
16,0.14964000538834904,0.0991797422662513,0.08339498684214364,0.07081768911452302
17,0.007794237892769854,0.005507568875444565,0.11607012183642902,0.09904613574697951
18,0.0,0.0,0.13286967069569983,0.11366834064976856
19,0.0,0.0,0.13286967069569983,0.11366834064976856
20,0.0,0.0,0.12615814612752718,0.10781771725158512
21,0.0,0.0,0.11719224230959338,0.1000204979234812
22,0.0,0.0,0.10483201993239809,0.08930606135376741
23,0.0,0.0,0.0958194184744115,0.08151864567137858
24,0.0,0.0,0.09017655787039543,0.07665360704413383
25,0.0,0.0,0.08000005384024991,0.06790060086825153
26,0.0,0.0,0.07093338143062325,0.060124536775638025
27,0.0,0.0,0.07206779075643306,0.061096319045372584
28,0.0,0.0,0.07206779075643306,0.061096319045372584
29,0.0,0.0,0.06639267191422264,0.05623805267339156
30,0.0019482483409738697,0.0013755427766365112,0.05615810305532728,0.047497236556983916
31,0.05267551014544546,0.03186508978452738,0.045898649269824836,0.0387616447517797
32,0.15651531915174752,0.09415044387375116,0.05046147872098728,0.04264348502184534
33,0.23625733380891742,0.14493934781630421,0.07206779075643306,0.061096319045372584
34,0.2787277608451856,0.17668465759990049,0.10820667632742682,0.09222740644620467
35,0.29752430630191007,0.19533240403730234,0.15182559520488417,0.13025771623894594
36,0.30742474399196,0.20658852401097488,0.19497723046049759,0.16838612698650712
37,0.26983066782648557,0.1774278685729473,0.23221534313257855,0.2017063215533695
38,0.26884236121236776,0.17519891037491916,0.25287019075194894,0.22035890485834145
39,0.22442223388477225,0.14714064244872743,0.2333052053675485,0.2026874559851349
40,0.141785615266651,0.0970229792272409,0.2245777052909368,0.19484018646574874
41,0.01656672245792301,0.011720789248683737,0.27449231930115076,0.24001835716508085
42,0.0,0.0,0.3343805122781769,0.2952020746639623
43,0.0,0.0,0.38494642471055074,0.34266339013098646
44,0.0,0.0,0.4275776162885786,0.3833209397564852
45,0.0,0.0,0.4594680972734009,0.4141339932623723
46,0.0,0.0,0.47988591826334676,0.43404627643229005
47,0.0,0.0,0.4900487455608992,0.44401209266762565
48,0.0,0.0,0.49916902270616675,0.4529868418301424
49,0.0,0.0,0.5052353825104523,0.45897291033359994
50,0.0,0.0,0.5092734779536533,0.4629649126226218
51,0.0,0.0,0.5102822337611631,0.4639630744390502
